student,semester,course,period
35511,Spring,Chem 100,M1
35511,Winter,CompSci 110,T1
35511,Fall,English 111,T2
35511,Fall,Math 142,T3
35511,Spring,Portuguese 132,T2
35511,Winter,BehSci 110,M3
35511,Winter,Chem 100,M1
35511,Fall,LearnStrat 101,M3
35511,Spring,Math 141,M3
35511,Fall,Portuguese 131,M2
35511,Fall,PhyEd 714F,M4
35511,Winter,PhyEd 714W,M4
35511,Spring,PhyEd 714S,M4
35511,Fall,PhyEd 718F,T4
35511,Winter,PhyEd 718W,T4
35511,Spring,PhyEd 718S,T4
35284,Spring,BehSci 110,T2
35284,Winter,CompSci 110,T1
35284,Spring,German 132,T1
35284,Spring,Math 142,M2
35284,Winter,Physics 110,T3
35284,Fall,Chem 100,M1
35284,Fall,German 131,T1
35284,Fall,History 100,M3
35284,Winter,Math 141,T2
35284,Fall,PhyEd 714F,M4
35284,Winter,PhyEd 714W,M4
35284,Spring,PhyEd 714S,M4
35284,Fall,PhyEd 718F,T4
35284,Winter,PhyEd 718W,T4
35284,Spring,PhyEd 718S,T4
34718,Fall,BehSci 110,T4
34718,Winter,Chem 100,T3
34718,Spring,History 100,M2
34718,Winter,MSS 251,M1
34718,Fall,Physics 215,M1
34718,Fall,Spanish 132,M3
34718,Winter,CompSci 110,M4
34718,Winter,Law 220,T2
34718,Spring,Math 152,M1
34718,Spring,Physics 110,T1
34718,Fall,Spanish 131,M4
34718,Fall,PhyEd 700F,T3
34718,Spring,PhyEd 700S,T3
34158,Fall,Chinese 222,T3
34158,Fall,EngrMech 220,M3
34158,Winter,History 332,T2
34158,Spring,MSS 251,T3
34158,Winter,PolSci 211,M1
34158,Winter,SocSci 212,T3
34158,Spring,Chinese 221,T2
34158,Winter,ECE 315,M3
34158,Spring,Econ 201,M1
34158,Winter,English 211,M2
34158,Fall,History 230,T2
34158,Spring,History 351,M2
34158,Fall,Math 300,T4
34158,Fall,PhyEd 700F,M2
34158,Winter,PhyEd 700W,T4
33290,Spring,BehSci 373,T3
33290,Fall,German 222,T2
33290,Winter,Law 220,T3
33290,Spring,MSS 251,M1
33290,Winter,OpsRsch 310,T4
33290,Winter,SysEngr 310,T1
33290,Fall,Biology 215,T3
33290,Fall,Econ 201,M2
33290,Winter,English 211,M2
33290,Spring,EngrMech 220,M3
33290,Fall,German 221,M4
33290,Spring,PolSci 211,T4
33290,Winter,PhyEd 700W,M3
33290,Spring,PhyEd 700S,T2
34720,Fall,Chem 100,M1
34720,Fall,History 100,T2
34720,Spring,Math 142,M1
34720,Spring,Spanish 132,M2
34720,Spring,BehSci 110,M3
34720,Winter,CompSci 110,T1
34720,Winter,English 111,M1
34720,Fall,Math 141,T3
34720,Winter,Spanish 131,M3
34720,Fall,PhyEd 714F,M4
34720,Winter,PhyEd 714W,M4
34720,Spring,PhyEd 714S,M4
34720,Fall,PhyEd 718F,T4
34720,Winter,PhyEd 718W,T4
34720,Spring,PhyEd 718S,T4
34258,Winter,Biology 330,M1
34258,Spring,Chem 230,M1
34258,Spring,MSS 251,T1
34258,Winter,Physics 110,M3
34258,Fall,Biology 215,T1
34258,Fall,Chem 200,M3
34258,Winter,EngrMech 220,T2
34258,Spring,Philos 310,T4
34258,Winter,English 211,T3
34258,Fall,PhyEd 700F,M2
34258,Spring,PhyEd 700S,M2
33291,Spring,BehSci 231,M1
33291,Spring,BehSci 335,T1
33291,Winter,BehSci 352,T1
33291,Winter,BehSci 360,T2
33291,Fall,MSS 201,M1
33291,Fall,English 211,T2
33291,Spring,EngrMech 220,M4
33291,Fall,Law 220,M3
33291,Winter,MSS 251,M1
33291,Spring,PolSci 211,M3
33291,Fall,PhyEd 700F,M4
33291,Winter,PhyEd 700W,T4
34721,Fall,Chem 100,M1
34721,Spring,English 241,M2
34721,Fall,History 100,T1
34721,Winter,Math 142,M3
34721,Fall,Russian 132,M3
34721,Winter,BehSci 110,T3
34721,Fall,CompSci 110,M4
34721,Spring,English 111,M1
34721,Spring,Math 141,M4
34721,Winter,Russian 131,M2
34721,Winter,PhyEd 700W,T2
34721,Spring,PhyEd 700S,M3
31766,Winter,History 300,M1
31766,Winter,Meteor 331,M2
31766,Spring,Meteor 370,M3
31766,Winter,Meteor 430,T3
31766,Fall,PolSci 211,T2
31766,Spring,Biology 215,M1
31766,Winter,ECE 315,T1
31766,Fall,Meteor 325,M3
31766,,Meteor 330,
31766,Winter,Meteor 352,T2
31766,Fall,Philos 310,T1
31766,Fall,PhyEd 700F,M4
31766,Spring,PhyEd 700S,T2
32904,Spring,AstroEngr 310,M2
32904,Spring,BehSci 360,M3
32904,Winter,Biology 320,T3
32904,Winter,Biology 440,M1
32904,Spring,History 300,T3
32904,Spring,AeroEngr 315,T1
32904,Fall,BehSci 332,M3
32904,Fall,BehSci 355,M1
32904,Winter,BehSci 358,T1
32904,Fall,Biology 410,T3
32904,Fall,PhyEd 700F,T1
32904,Winter,PhyEd 700W,M3
33292,Fall,Chem 200,T3
33292,Fall,English 211,M3
33292,Spring,EngrMech 220,M3
33292,Fall,History 300,M4
33292,Winter,Law 220,T4
33292,Fall,Math 300,T2
33292,Winter,MSS 251,M3
33292,Spring,Physics 110,M1
33292,Spring,PolSci 211,T1
33292,Winter,SocSci 212,T3
33292,Winter,PhyEd 700W,M1
33292,Spring,PhyEd 700S,T2
32905,Fall,AeroEngr 315,M4
32905,Spring,Biology 215,M1
32905,Winter,ForArStu 420,M2
32905,Winter,Mgt 337,T2
32905,Spring,Mgt 342,T3
32905,Spring,Mgt 375,M2
32905,Fall,Mgt 303,M1
32905,Fall,Mgt 341,M3
32905,Winter,Mgt 345,M1
32905,Winter,Mgt 382,T1
32905,Winter,Spanish 365,M3
32905,Fall,PhyEd 700F,T2
32905,Spring,PhyEd 700S,M3
31767,Spring,AstroEngr 310,T1
31767,Winter,Mgt 337,T2
31767,Spring,Mgt 342,T3
31767,Spring,Mgt 448,T2
31767,Winter,Philos 310,M2
31767,Winter,ECE 315,T3
31767,Fall,Law 220,T1
31767,Fall,Math 300,M3
31767,Fall,Mgt 303,M1
31767,Fall,Mgt 341,M2
31767,Winter,Mgt 345,T1
31767,Fall,PhyEd 714F,M4
31767,Winter,PhyEd 714W,M4
31767,Spring,PhyEd 714S,M4
31767,Fall,PhyEd 718F,T4
31767,Winter,PhyEd 718W,T4
31767,Spring,PhyEd 718S,T4
34722,Fall,BehSci 110,M2
34722,Spring,Chem 200,M1
34722,Spring,German 132,T1
34722,Spring,Math 142,T4
34722,Fall,Physics 110,T1
34722,Winter,Chem 100,T1
34722,Spring,CompSci 110,T2
34722,Fall,English 111,T4
34722,Winter,German 131,M3
34722,Winter,Math 141,M4
34722,Fall,ReadStrat 103,T3
34722,Fall,PhyEd 700F,M1
34722,Winter,PhyEd 700W,T3
35512,Spring,CompSci 110,T4
35512,Fall,English 111,T2
35512,Fall,History 100,M3
35512,Winter,Math 142,T3
35512,Fall,Spanish 132,M2
35512,Winter,BehSci 110,M1
35512,Spring,Chem 100,M1
35512,Fall,LearnStrat 101,T4
35512,Winter,Math 141,T4
35512,Winter,Spanish 131,M3
35512,Fall,PhyEd 714F,M4
35512,Winter,PhyEd 714W,M4
35512,Spring,PhyEd 714S,M4
35512,Fall,PhyEd 715F,T1
35512,Winter,PhyEd 715W,T1
35512,Spring,PhyEd 715S,T1
32389,Spring,AeroEngr 241,T2
32389,Fall,Biology 215,T3
32389,Fall,Philos 310,M2
32389,Winter,SysEngr 301,T3
32389,Spring,SysEngr 336,M3
32389,Spring,AeroEngr 315,T3
32389,Winter,AstroEngr 310,T4
32389,Winter,Law 220,T1
32389,Winter,Math 356,M2
32389,Fall,SysEngr 311,T1
32389,Winter,PhyEd 700W,M1
32389,Spring,PhyEd 700S,M2
32679,Spring,AeroEngr 241,M1
32679,Spring,AstroEngr 321,M2
32679,Spring,Engr 342,T3
32679,Winter,EngrMech 330,M1
32679,Fall,History 300,M4
32679,Fall,Math 356,M1
32679,Winter,Philos 310,M2
32679,Winter,AstroEngr 331,T3
32679,Fall,English 211,T2
32679,Fall,Engr 341,M2
32679,Winter,EngrMech 320,T2
32679,Fall,Math 346,T3
32679,Fall,PhyEd 700F,M3
32679,Spring,PhyEd 700S,M3
35409,Fall,Arabic 132,T4
35409,Spring,BehSci 110,M1
35409,Fall,Chem 200,T3
35409,Spring,CompSci 110,T1
35409,Winter,English 111,T2
35409,Winter,Physics 215,M1
35409,Fall,ReadStrat 103,M1
35409,Winter,Arabic 131,M2
35409,Spring,Chem 100,M3
35409,Fall,History 100,M4
35409,Winter,Math 152,M4
35409,Spring,Physics 110,T3
35409,Fall,PhyEd 700F,M3
35409,Winter,PhyEd 700W,T3
33424,Winter,ECE 315,M3
33424,Spring,History 300,T3
33424,Spring,Math 300,T2
33424,Winter,MSS 251,M1
33424,Spring,OpsRsch 310,M2
33424,Fall,Physics 215,T3
33424,Fall,Econ 201,M1
33424,Winter,English 211,T2
33424,Spring,EngrMech 220,M1
33424,Winter,Law 220,T1
33424,Fall,PolSci 211,M3
33424,Fall,PhyEd 714F,M4
33424,Winter,PhyEd 714W,M4
33424,Spring,PhyEd 714S,M4
33424,Fall,PhyEd 718F,T4
33424,Winter,PhyEd 718W,T4
33424,Spring,PhyEd 718S,T4
35513,Winter,Chem 100,M3
35513,Winter,English 111,T1
35513,Fall,German 132,M1
35513,Spring,LearnStrat 102,M3
35513,Fall,Math 142,T4
35513,Spring,Physics 110,M1
35513,Winter,BehSci 110,T4
35513,Fall,CompSci 110,T1
35513,Fall,German 131,T3
35513,Spring,History 100,T1
35513,Fall,Math 141,M2
35513,Fall,ReadStrat 103,M4
35513,Winter,PhyEd 700W,M4
35513,Spring,PhyEd 700S,M4
34723,Winter,Arabic 132,M3
34723,Fall,BehSci 110,T3
34723,Spring,Chem 100,M1
34723,Winter,Math 243,M1
34723,Winter,Physics 110,T1
34723,Fall,Arabic 131,T2
34723,Winter,CompSci 110,M4
34723,Fall,English 111,M1
34723,Spring,History 100,M3
34723,Fall,Math 152,T4
34723,Fall,PhyEd 700F,M2
34723,Spring,PhyEd 700S,T1
34620,Spring,BehSci 110,T4
34620,Winter,CompSci 110,T4
34620,Spring,Math 142,T3
34620,Fall,Physics 110,T3
34620,Winter,Spanish 132,T3
34620,Spring,Chem 100,T1
34620,Winter,English 111,M3
34620,Fall,History 100,M2
34620,Fall,Math 141,M1
34620,Winter,Spanish 131,T2
34620,Fall,PhyEd 700F,T2
34620,Winter,PhyEd 700W,T1
32390,Fall,AeroEngr 315,M3
32390,Fall,Biology 215,M1
32390,Spring,CompSci 483,M2
32390,Spring,ECE 383,T1
32390,Winter,Math 340,T2
32390,Fall,ECE 321,T3
32390,Winter,ECE 382,M3
32390,Spring,Law 220,T4
32390,Winter,Math 356,M4
32390,Winter,PolSci 211,M2
32390,Winter,PhyEd 700W,T1
32390,Spring,PhyEd 700S,T3
32558,Winter,AstroEngr 310,M1
32558,Winter,CompSci 362,M2
32558,Spring,Econ 365,T3
32558,Spring,Math 378,T2
32558,Spring,OpsRsch 312,M4
32558,Spring,Russian 322,M2
32558,Winter,Math 245,T2
32558,Winter,Math 377,M3
32558,Fall,OpsRsch 311,T3
32558,Fall,OpsRsch 331,T2
32558,Fall,Philos 310,M2
32558,,Russian 321,
32558,Fall,PhyEd 700F,M1
32558,Spring,PhyEd 700S,M1
35514,Winter,BehSci 110,T1
35514,Fall,Chem 100,M1
35514,Winter,CompSci 110,M3
35514,Spring,English 111,M3
35514,Winter,French 131,T3
35514,Spring,French 132,T1
35514,Winter,History 100,M2
35514,Fall,LearnStrat 101,T3
35514,Spring,Math 141,M1
35514,Fall,Math 142,T2
35514,Fall,PhyEd 714F,M4
35514,Winter,PhyEd 714W,M4
35514,Spring,PhyEd 714S,M4
35514,Fall,PhyEd 718F,T4
35514,Winter,PhyEd 718W,T4
35514,Spring,PhyEd 718S,T4
34621,Fall,Chem 100,M1
34621,Spring,CompSci 110,M1
34621,Spring,English 111,M3
34621,Winter,History 100,T2
34621,Spring,Math 152,M2
34621,Fall,Math 243,T3
34621,Winter,Physics 215,M1
34621,Fall,ReadStrat 103,T1
34621,Winter,Russian 131,M3
34621,Spring,Russian 132,T2
34621,Fall,PhyEd 714F,M4
34621,Winter,PhyEd 714W,M4
34621,Spring,PhyEd 714S,M4
34621,Fall,PhyEd 718F,T4
34621,Winter,PhyEd 718W,T4
34621,Spring,PhyEd 718S,T4
34622,Fall,BehSci 110,T1
34622,Spring,CompSci 110,T1
34622,Winter,Math 142,T1
34622,Winter,Physics 110,M1
34622,Spring,Portuguese 132,M1
34622,Fall,Chem 100,M1
34622,Fall,English 111,T2
34622,Spring,History 100,M3
34622,Spring,Math 141,M2
34622,Fall,Portuguese 131,M2
34622,Winter,ReadStrat 103,M3
34622,Fall,PhyEd 714F,M4
34622,Winter,PhyEd 714W,M4
34622,Spring,PhyEd 714S,M4
34622,Fall,PhyEd 718F,T4
34622,Winter,PhyEd 718W,T4
34622,Spring,PhyEd 718S,T4
33425,Winter,AeroEngr 315,T2
33425,Fall,Biology 215,M1
33425,Winter,English 200,M2
33425,Spring,History 300,M2
33425,Winter,SocSci 212,T4
33425,Spring,Chem 200,T1
33425,Spring,Econ 201,T3
33425,Fall,EngrMech 220,M4
33425,Winter,Philos 310,T1
33425,Fall,PolSci 211,T2
33425,Fall,PhyEd 700F,T4
33425,Winter,PhyEd 700W,T3
31768,Fall,CivEngr 362,M2
31768,Winter,CivEngr 373,M3
31768,Spring,CivEngr 495,M3
31768,,ECE 311,
31768,Winter,MSS 367,M2
31768,Spring,Physics 354,T3
31768,Fall,AeroEngr 315,T2
31768,Spring,AstroEngr 310,T2
31768,Fall,CivEngr 361,T3
31768,,CivEngr 372,
31768,Winter,CivEngr 390,M1
31768,Fall,Physics 310,M3
31768,Winter,PhyEd 700W,M4
31768,Spring,PhyEd 700S,M1
35285,Winter,BehSci 110,M1
35285,Winter,CompSci 110,T4
35285,Fall,English 111,M4
35285,Spring,French 132,T1
35285,Fall,Math 142,T4
35285,Winter,Physics 110,M3
35285,Fall,Chem 100,M1
35285,Winter,French 131,M2
35285,Spring,History 100,M1
35285,Spring,Math 141,M3
35285,Fall,PhyEd 700F,M2
35285,Spring,PhyEd 700S,M2
32051,Winter,ECE 315,M1
32051,Winter,EngrMech 220,M4
32051,Winter,FineArt 375,T3
32051,Fall,Geo 310,T2
32051,Spring,History 368,T2
32051,Fall,Math 300,M2
32051,Fall,AstroEngr 310,T4
32051,Spring,Biology 215,T1
32051,Winter,English 495,M2
32051,Fall,EngrMech 220,T3
32051,Spring,Philos 423,M2
32051,Fall,PhyEd 700F,M1
32051,Winter,PhyEd 700W,M3
32052,Spring,CompSci 211,T3
32052,Spring,OpsRsch 312,M4
32052,Winter,Philos 310,T3
32052,Winter,SysEngr 301,M4
32052,Winter,SysEngr 310,M1
32052,Spring,SysEngr 336,M2
32052,Fall,AstroEngr 310,M3
32052,Fall,Biology 215,T1
32052,Fall,History 300,T4
32052,Fall,Math 360,T3
32052,Winter,Math 377,M2
32052,Fall,OpsRsch 311,T2
32052,Winter,PhyEd 700W,T2
32052,Spring,PhyEd 700S,T1
34623,Fall,Chem 100,T3
34623,Spring,English 111,M2
34623,Winter,German 132,T2
34623,Winter,Math 142,T3
34623,Winter,Physics 110,M1
34623,Fall,BehSci 110,M1
34623,Winter,CompSci 110,M4
34623,Spring,German 131,M1
34623,Spring,History 100,T3
34623,Fall,Math 141,M3
34623,Fall,PhyEd 700F,T4
34623,Spring,PhyEd 700S,T1
33426,Spring,AeroEngr 315,M4
33426,Spring,AstroEngr 310,T2
33426,Spring,CompSci 220,M1
33426,Winter,CompSci 351,M2
33426,Winter,Math 340,T2
33426,Spring,Physics 354,T3
33426,Fall,Chem 200,T3
33426,Winter,CompSci 210,T1
33426,Spring,English 211,M2
33426,Fall,Law 220,M4
33426,Fall,Physics 310,M3
33426,Fall,PolSci 211,M2
33426,Winter,Space 350,M3
33426,Fall,PhyEd 700F,T1
33426,Winter,PhyEd 700W,T3
32680,Fall,AstroEngr 310,M1
32680,Winter,History 300,M1
32680,Winter,MechEngr 325,T3
32680,Spring,MechEngr 341,M2
32680,Spring,MechEngr 370,M3
32680,Fall,ECE 495,T2
32680,Fall,EngrMech 305,T1
32680,Winter,EngrMech 350,T2
32680,Winter,Math 356,M2
32680,Fall,MechEngr 312,M2
32680,Spring,Philos 310,T2
32680,Fall,PhyEd 714F,M4
32680,Winter,PhyEd 714W,M4
32680,Spring,PhyEd 714S,M4
32680,Fall,PhyEd 718F,T4
32680,Winter,PhyEd 718W,T4
32680,Spring,PhyEd 718S,T4
30921,Winter,English 211,T2
30921,Fall,Chem 200,T1
30921,Winter,Chinese 410,T3
30921,Fall,ECE 315,M4
30921,Spring,MSS 298,T3
30921,Spring,Biology 215,M1
30921,Fall,Chinese 365,M3
30921,Fall,Econ 201,M2
30921,Spring,Law 220,M3
30921,Winter,MSS 201,M1
30921,Fall,PolSci 211,T3
30921,Winter,PhyEd 700W,M3
30921,Spring,PhyEd 700S,T2
34624,Fall,English 111,T3
34624,Fall,Math 142,T4
34624,Winter,MSS 251,T1
34624,Spring,Physics 110,T3
34624,Winter,ReadStrat 103,M1
34624,Winter,Spanish 132,T3
34624,Spring,BehSci 110,M4
34624,Fall,Chem 100,M3
34624,Spring,CompSci 110,T2
34624,Winter,History 100,M4
34624,Fall,Math 141,T1
34624,Fall,PhyEd 700F,M2
34624,Spring,PhyEd 700S,T1
33427,Spring,Biology 215,T1
33427,Winter,EngrMech 220,T4
33427,Fall,History 300,T1
33427,Spring,MSS 298,T3
33427,Winter,MSS 381,T3
33427,Fall,English 211,M1
33427,Spring,Law 220,M2
33427,Spring,Math 300,M3
33427,Winter,MSS 251,T1
33427,Fall,Physics 215,M3
33427,Fall,PhyEd 700F,T4
33427,Winter,PhyEd 700W,M3
33428,Winter,Econ 332,T3
33428,Spring,EngrMech 220,T2
33428,Fall,History 300,M3
33428,Fall,OpsRsch 310,T3
33428,Spring,Philos 370,M2
33428,Fall,Chem 200,M1
33428,Fall,English 211,M4
33428,Spring,Law 220,T4
33428,Winter,MSS 251,M1
33428,Spring,Philos 310,M3
33428,Winter,PolSci 211,M3
33428,Winter,PhyEd 700W,M2
33428,Spring,PhyEd 700S,T3
33430,Spring,BehSci 231,T2
33430,Winter,ECE 315,T4
33430,Fall,EngrMech 220,T4
33430,Fall,Philos 310,M2
33430,Spring,PolSci 211,T4
33430,Winter,Econ 201,M1
33430,Spring,English 211,M3
33430,Winter,French 131,M2
33430,Spring,Law 220,T3
33430,Fall,MSS 251,M3
33430,Fall,PhyEd 714F,M4
33430,Winter,PhyEd 714W,M4
33430,Spring,PhyEd 714S,M4
33430,Fall,PhyEd 715F,T1
33430,Winter,PhyEd 715W,T1
33430,Spring,PhyEd 715S,T1
32559,Fall,AeroEngr 315,M4
32559,Winter,BehSci 352,M3
32559,Winter,BehSci 360,T3
32559,Spring,BehSci 390,M3
32559,Spring,BehSci 440,T3
32559,Fall,PhyEd 700F,T3
32559,Spring,PhyEd 700S,M4
34625,Fall,Arabic 132,T1
34625,Fall,CompSci 110,M2
34625,Fall,History 100,M1
34625,Spring,Math 142,M1
34625,Winter,Philos 310,T3
34625,Winter,Physics 110,M3
34625,Spring,Arabic 131,M3
34625,Fall,BehSci 110,M3
34625,Spring,Chem 100,T1
34625,Winter,English 111,T1
34625,Spring,Math 141,M2
34625,Fall,PhyEd 700F,T2
34625,Winter,PhyEd 700W,M2
35286,Winter,BehSci 110,M4
35286,Winter,CompSci 110,T2
35286,Fall,Econ 201,T2
35286,Spring,LearnStrat 102,M3
35286,Spring,Math 142,T4
35286,Winter,MSS 251,M1
35286,Fall,Chem 100,M1
35286,Fall,English 111,T4
35286,Fall,German 221,M4
35286,Spring,History 100,T3
35286,Spring,Math 141,M4
35286,Winter,PhyEd 700W,M3
35286,Spring,PhyEd 700S,T2
32391,Winter,AeroEngr 342,T3
32391,Winter,AeroEngr 352,M3
32391,Spring,AeroEngr 361,T3
32391,Fall,Biology 215,T3
32391,Spring,EngrMech 330,T2
32391,Fall,AeroEngr 341,M3
32391,Winter,AeroEngr 351,M1
32391,Fall,EngrMech 320,T2
32391,Spring,History 300,M4
32391,Spring,Math 356,M1
32391,Winter,Philos 310,M2
32391,Fall,PhyEd 700F,M1
32391,Spring,PhyEd 700S,M2
33431,Spring,BehSci 373,T3
33431,Fall,Econ 201,T1
33431,Fall,Law 220,M2
33431,Spring,OpsRsch 310,T4
33431,Winter,SysEngr 310,M1
33431,Winter,Biology 215,T1
33431,Spring,Chem 200,M1
33431,Spring,English 211,M4
33431,Fall,Geo 310,M4
33431,Fall,MSS 251,M3
33431,Fall,PhyEd 700F,M1
33431,Winter,PhyEd 700W,T2
34259,Fall,Biology 330,T1
34259,Spring,Biology 380,M4
34259,Winter,Econ 201,M4
34259,Winter,MSS 251,M1
34259,Fall,Biology 215,T3
34259,Winter,Chem 233,M2
34259,Spring,EngrMech 220,M3
34259,Fall,Law 220,M1
34259,Spring,Physics 215,M1
34259,Fall,PolSci 211,M4
34259,Spring,English 211,T2
34259,Winter,PhyEd 700W,T2
34259,Spring,PhyEd 700S,T3
32907,Winter,ECE 315,M3
32907,Winter,Law 331,T2
32907,Spring,Law 351,M2
32907,Spring,Law 363,T2
32907,Winter,Mgt 372,T3
32907,Spring,MSS 381,M3
32907,Fall,AeroEngr 315,T1
32907,Winter,Biology 215,M1
32907,Spring,History 300,T3
32907,Fall,Law 321,T2
32907,Fall,Physics 215,M1
32907,Fall,PhyEd 700F,T3
32907,Spring,PhyEd 700S,T4
32053,Spring,Econ 356,M2
32053,Spring,Econ 365,T2
32053,Winter,Econ 440,M2
32053,Fall,History 300,T2
32053,Winter,MSS 451,T2
32053,Spring,Biology 215,M3
32053,Winter,ECE 315,M3
32053,Fall,Econ 333,M1
32053,Winter,Econ 355,T3
32053,Fall,Math 356,T4
32053,Fall,Portuguese 321,M3
32053,Fall,PhyEd 700F,T3
32053,Winter,PhyEd 700W,T4
34626,Spring,CompSci 110,T2
34626,Winter,English 111,T2
34626,Fall,History 100,M2
34626,Fall,Math 142,T2
34626,Spring,Portuguese 132,M1
34626,Winter,BehSci 110,M2
34626,Winter,Chem 100,M3
34626,Fall,LearnStrat 101,M1
34626,Spring,Math 141,T1
34626,Fall,Portuguese 131,T3
34626,Fall,PhyEd 714F,M4
34626,Winter,PhyEd 714W,M4
34626,Spring,PhyEd 714S,M4
34626,Fall,PhyEd 718F,T4
34626,Winter,PhyEd 718W,T4
34626,Spring,PhyEd 718S,T4
32392,Spring,AstroEngr 331,T1
32392,Winter,AstroEngr 351,M2
32392,Fall,Biology 215,M1
32392,Spring,Engr 342,M1
32392,Winter,EngrMech 330,M3
32392,Fall,Math 356,M3
32392,Winter,AstroEngr 321,T2
32392,Fall,Engr 341,M2
32392,Winter,EngrMech 320,M1
32392,Fall,Math 346,T3
32392,Winter,PolSci 211,T3
32392,Winter,PhyEd 700W,T1
32392,Spring,PhyEd 700S,M3
35515,Fall,CompSci 110,M1
35515,Winter,English 111,M3
35515,Winter,German 132,T2
35515,Fall,History 100,M4
35515,Fall,Math 142,T3
35515,Spring,BehSci 110,T3
35515,Spring,Chem 100,T1
35515,Winter,German 131,M2
35515,Fall,LearnStrat 101,M3
35515,Winter,Math 141,T3
35515,Fall,PhyEd 700F,T2
35515,Spring,PhyEd 700S,M2
32054,Spring,AeroEngr 315,T4
32054,Spring,CompSci 364,T2
32054,,CompSci 483,
32054,Winter,CompSci 495,T2
32054,Winter,Math 356,T4
32054,Winter,Philos 310,T1
32054,Fall,AstroEngr 310,T2
32054,Fall,Biology 215,M3
32054,Spring,CompSci 431,M2
32054,Spring,CompSci 467,M3
32054,,CompSci 495,
32054,Spring,ECE 315,M1
32054,Winter,ECE 382,M3
32054,Fall,History 300,T3
32054,Fall,PhyEd 700F,T1
32054,Winter,PhyEd 700W,M2
34627,Winter,BehSci 110,T2
34627,Fall,CompSci 110,M3
34627,Spring,German 495,M3
34627,Spring,Math 142,M2
34627,Winter,Physics 110,M1
34627,Fall,Chem 100,T3
34627,Winter,English 111,M4
34627,Fall,German 365,M2
34627,Spring,History 100,T4
34627,Fall,Math 141,M1
34627,Winter,PhyEd 700W,M3
34627,Spring,PhyEd 700S,T2
34628,Spring,BehSci 110,T2
34628,Winter,German 132,M3
34628,Winter,History 100,M1
34628,Fall,Math 142,M4
34628,Spring,Physics 110,M1
34628,Winter,Chem 100,T3
34628,Fall,CompSci 110,M2
34628,Winter,English 111,M2
34628,Fall,German 131,T3
34628,Spring,Math 141,M3
34628,Fall,ReadStrat 103,T1
34628,Fall,PhyEd 700F,M1
34628,Spring,PhyEd 700S,T4
33432,Winter,Biology 215,T3
33432,Spring,Chem 230,M1
33432,Fall,EngrMech 220,T2
33432,Winter,History 300,M2
33432,Winter,PolSci 211,T2
33432,Fall,Chem 200,M1
33432,Fall,Econ 201,M4
33432,Spring,English 211,M2
33432,Spring,Law 220,T3
33432,Spring,MSS 251,T1
33432,Fall,PhyEd 700F,T3
33432,Winter,PhyEd 700W,M4
32908,Fall,AstroEngr 310,T1
32908,Winter,Biology 215,M1
32908,Winter,Mgt 337,T3
32908,Spring,Mgt 342,M3
32908,Spring,Mgt 375,M1
32908,Fall,AeroEngr 315,M2
32908,Spring,ECE 315,M2
32908,Fall,Mgt 303,M1
32908,Fall,Mgt 341,T3
32908,Winter,Mgt 345,T1
32908,Fall,PhyEd 714F,M4
32908,Winter,PhyEd 714W,M4
32908,Spring,PhyEd 714S,M4
32908,Fall,PhyEd 718F,T4
32908,Winter,PhyEd 718W,T4
32908,Spring,PhyEd 718S,T4
32055,Fall,ECE 315,T1
32055,Spring,Math 359,T1
32055,Spring,OpsRsch 312,M3
32055,Winter,SysEngr 301,M1
32055,Winter,SysEngr 470,M3
32055,Winter,BehSci 375,T3
32055,Fall,Biology 215,M3
32055,Spring,CompSci 211,M1
32055,Fall,Math 356,M2
32055,Winter,PolSci 211,M2
32055,Fall,SysEngr 311,M1
32055,Winter,PhyEd 700W,T2
32055,Spring,PhyEd 700S,T2
35516,Spring,CompSci 110,M4
35516,Spring,English 111,T1
35516,Spring,French 132,M3
35516,Winter,History 100,M4
35516,Fall,Math 142,T3
35516,Fall,BehSci 110,M4
35516,Winter,Chem 100,T1
35516,Winter,French 131,M2
35516,Fall,LearnStrat 101,M3
35516,Winter,Math 141,T3
35516,Fall,PhyEd 700F,M2
35516,Spring,PhyEd 700S,M2
34630,Spring,BehSci 110,T2
34630,Winter,CompSci 110,M3
34630,Fall,English 111,T1
34630,Fall,Math 243,M4
34630,Winter,Physics 110,M1
34630,Fall,Arabic 131,T2
34630,Spring,Chem 100,M3
34630,Winter,History 100,M4
34630,Spring,Math 152,T1
34630,Fall,ReadStrat 103,M3
34630,Fall,PhyEd 700F,M1
34630,Winter,PhyEd 700W,T3
32056,Fall,Biology 215,T3
32056,Winter,ECE 315,M1
32056,Winter,Mgt 337,M2
32056,Spring,Mgt 342,M1
32056,Spring,Mgt 375,M4
32056,Spring,SysEngr 495,T3
32056,Winter,PhyEd 700W,M3
32056,Spring,PhyEd 700S,T4
34631,Winter,Chem 100,T3
34631,Winter,German 132,T1
34631,Fall,History 100,T2
34631,Fall,Math 142,T3
34631,Spring,Physics 110,M1
34631,Fall,BehSci 110,M1
34631,Spring,CompSci 110,T1
34631,Spring,English 111,T2
34631,Fall,German 131,T1
34631,Winter,Math 141,M3
34631,Fall,PhyEd 714F,M4
34631,Winter,PhyEd 714W,M4
34631,Spring,PhyEd 714S,M4
34631,Fall,PhyEd 718F,T4
34631,Winter,PhyEd 718W,T4
34631,Spring,PhyEd 718S,T4
33433,Spring,Chem 200,T3
33433,Winter,EngrMech 220,T4
